dateTime,dateTime,Flow,Flow [m^3/day]
2016-11-02,2016-11-02,399.0,976185.4199999999
2016-11-03,2016-11-03,374.0,915020.9199999999
2016-11-04,2016-11-04,335.0,819604.2999999999
2016-11-05,2016-11-05,310.0,758439.7999999999
2016-11-06,2016-11-06,366.0,895448.28
2016-11-07,2016-11-07,333.0,814711.14
2016-11-08,2016-11-08,302.0,738867.16
2016-11-09,2016-11-09,277.0,677702.66
2016-11-10,2016-11-10,257.0,628771.0599999999
2016-11-11,2016-11-11,236.0,577392.88
2016-11-12,2016-11-12,249.0,609198.4199999999
2016-11-13,2016-11-13,253.0,618984.74
2016-11-14,2016-11-14,356.0,870982.48
2016-11-15,2016-11-15,480.0,1174358.4
2016-11-16,2016-11-16,495.0,1211057.0999999999
2016-11-17,2016-11-17,411.0,1005544.38
2016-11-18,2016-11-18,359.0,878322.22
2016-11-19,2016-11-19,323.0,790245.34
2016-11-20,2016-11-20,300.0,733974.0
2016-11-21,2016-11-21,271.0,663023.1799999999
2016-11-22,2016-11-22,252.0,616538.16
2016-11-23,2016-11-23,235.0,574946.2999999999
2016-11-24,2016-11-24,229.0,560266.82
2016-11-25,2016-11-25,245.0,599412.1
2016-11-26,2016-11-26,233.0,570053.14
2016-11-27,2016-11-27,221.0,540694.1799999999
2016-11-28,2016-11-28,208.0,508888.64
2016-11-29,2016-11-29,193.0,472189.94
2016-11-30,2016-11-30,184.0,450170.72
2016-12-01,2016-12-01,175.0,428151.5
2016-12-02,2016-12-02,165.0,403685.7
2016-12-03,2016-12-03,159.0,389006.22
2016-12-04,2016-12-04,159.0,389006.22
2016-12-05,2016-12-05,148.0,362093.83999999997
2016-12-06,2016-12-06,141.0,344967.77999999997
2016-12-07,2016-12-07,132.0,322948.56
2016-12-08,2016-12-08,126.0,308269.08
2016-12-09,2016-12-09,121.0,296036.18
2016-12-10,2016-12-10,118.0,288696.44
2016-12-11,2016-12-11,126.0,308269.08
2016-12-12,2016-12-12,128.0,313162.24
2016-12-13,2016-12-13,118.0,288696.44
2016-12-14,2016-12-14,114.0,278910.12
2016-12-15,2016-12-15,110.0,269123.8
2016-12-16,2016-12-16,96.8,236828.944
2016-12-17,2016-12-17,89.4,218724.252
2016-12-18,2016-12-18,92.2,225574.676
2016-12-19,2016-12-19,102.0,249551.16
2016-12-20,2016-12-20,111.0,271570.38
2016-12-21,2016-12-21,109.0,266677.22
2016-12-22,2016-12-22,102.0,249551.16
2016-12-23,2016-12-23,100.0,244658.0
2016-12-24,2016-12-24,95.8,234382.36399999997
2016-12-25,2016-12-25,84.6,206980.66799999998
2016-12-26,2016-12-26,82.4,201598.192
2016-12-27,2016-12-27,93.4,228510.57200000001
2016-12-28,2016-12-28,92.9,227287.282
2016-12-29,2016-12-29,89.0,217745.62
2016-12-30,2016-12-30,87.9,215054.382
2016-12-31,2016-12-31,82.4,201598.192
2017-01-01,2017-01-01,84.1,205757.37799999997
2017-01-02,2017-01-02,78.6,192301.188
2017-01-03,2017-01-03,82.3,201353.53399999999
2017-01-04,2017-01-04,80.2,196215.71600000001
2017-01-05,2017-01-05,76.8,187897.34399999998
2017-01-06,2017-01-06,75.6,184961.44799999997
2017-01-07,2017-01-07,76.8,187897.34399999998
2017-01-08,2017-01-08,79.7,194992.426
2017-01-09,2017-01-09,80.4,196705.032
2017-01-10,2017-01-10,80.4,196705.032
2017-01-11,2017-01-11,79.4,194258.45200000002
2017-01-12,2017-01-12,78.1,191077.898
2017-01-13,2017-01-13,76.2,186429.396
2017-01-14,2017-01-14,75.5,184716.79
2017-01-15,2017-01-15,76.2,186429.396
2017-01-16,2017-01-16,77.9,190588.582
2017-01-17,2017-01-17,78.0,190833.24
2017-01-18,2017-01-18,78.0,190833.24
2017-01-19,2017-01-19,84.2,206002.036
2017-01-20,2017-01-20,183.0,447724.14
2017-01-21,2017-01-21,230.0,562713.4
2017-01-22,2017-01-22,190.0,464850.2
2017-01-23,2017-01-23,162.0,396345.95999999996
2017-01-24,2017-01-24,147.0,359647.26
2017-01-25,2017-01-25,134.0,327841.72
2017-01-26,2017-01-26,127.0,310715.66
2017-01-27,2017-01-27,121.0,296036.18
2017-01-28,2017-01-28,116.0,283803.27999999997
2017-01-29,2017-01-29,113.0,276463.54
2017-01-30,2017-01-30,109.0,266677.22
2017-01-31,2017-01-31,107.0,261784.06
2017-02-01,2017-02-01,87.1,213097.118
2017-02-02,2017-02-02,79.0,193279.82
2017-02-03,2017-02-03,88.0,215299.03999999998
2017-02-04,2017-02-04,93.8,229489.204
2017-02-05,2017-02-05,95.3,233159.074
2017-02-06,2017-02-06,92.0,225085.36
2017-02-07,2017-02-07,92.5,226308.65
2017-02-08,2017-02-08,93.4,228510.57200000001
2017-02-09,2017-02-09,112.0,274016.95999999996
2017-02-10,2017-02-10,293.0,716847.94
2017-02-11,2017-02-11,440.0,1076495.2
2017-02-12,2017-02-12,404.0,988418.32
2017-02-13,2017-02-13,310.0,758439.7999999999
2017-02-14,2017-02-14,264.0,645897.12
2017-02-15,2017-02-15,304.0,743760.32
2017-02-16,2017-02-16,808.0,1976836.64
2017-02-17,2017-02-17,934.0,2285105.7199999997
2017-02-18,2017-02-18,728.0,1781110.24
2017-02-19,2017-02-19,574.0,1404336.92
2017-02-20,2017-02-20,486.0,1189037.88
2017-02-21,2017-02-21,419.0,1025117.02
2017-02-22,2017-02-22,363.0,888108.5399999999
2017-02-23,2017-02-23,328.0,802478.24
2017-02-24,2017-02-24,301.0,736420.58
2017-02-25,2017-02-25,273.0,667916.34
2017-02-26,2017-02-26,255.0,623877.9
2017-02-27,2017-02-27,239.0,584732.62
2017-02-28,2017-02-28,222.0,543140.76
2017-03-01,2017-03-01,206.0,503995.48
2017-03-02,2017-03-02,194.0,474636.51999999996
2017-03-03,2017-03-03,188.0,459957.04
2017-03-04,2017-03-04,184.0,450170.72
2017-03-05,2017-03-05,175.0,428151.5
2017-03-06,2017-03-06,165.0,403685.7
2017-03-07,2017-03-07,158.0,386559.64
2017-03-08,2017-03-08,153.0,374326.74
2017-03-09,2017-03-09,154.0,376773.32
2017-03-10,2017-03-10,207.0,506442.06
2017-03-11,2017-03-11,218.0,533354.44
2017-03-12,2017-03-12,214.0,523568.12
2017-03-13,2017-03-13,219.0,535801.02
2017-03-14,2017-03-14,420.0,1027563.6
2017-03-15,2017-03-15,752.0,1839828.16
2017-03-16,2017-03-16,963.0,2356056.54
2017-03-17,2017-03-17,848.0,2074699.8399999999
2017-03-18,2017-03-18,971.0,2375629.1799999997
2017-03-19,2017-03-19,1200.0,2935896.0
2017-03-20,2017-03-20,931.0,2277765.98
2017-03-21,2017-03-21,761.0,1861847.38
2017-03-22,2017-03-22,638.0,1560918.04
2017-03-23,2017-03-23,561.0,1372531.38
2017-03-24,2017-03-24,517.0,1264881.8599999999
2017-03-25,2017-03-25,474.0,1159678.92
2017-03-26,2017-03-26,440.0,1076495.2
2017-03-27,2017-03-27,406.0,993311.48
2017-03-28,2017-03-28,378.0,924807.24
2017-03-29,2017-03-29,391.0,956612.78
2017-03-30,2017-03-30,417.0,1020223.86
2017-03-31,2017-03-31,393.0,961505.94
2017-04-01,2017-04-01,392.0,959059.36
2017-04-02,2017-04-02,402.0,983525.1599999999
2017-04-03,2017-04-03,385.0,941933.2999999999
2017-04-04,2017-04-04,369.0,902788.02
2017-04-05,2017-04-05,362.0,885661.96
2017-04-06,2017-04-06,373.0,912574.34
2017-04-07,2017-04-07,474.0,1159678.92
2017-04-08,2017-04-08,488.0,1193931.04
2017-04-09,2017-04-09,458.0,1120533.64
2017-04-10,2017-04-10,425.0,1039796.5
2017-04-11,2017-04-11,392.0,959059.36
2017-04-12,2017-04-12,403.0,985971.74
2017-04-13,2017-04-13,418.0,1022670.44
2017-04-14,2017-04-14,403.0,985971.74
2017-04-15,2017-04-15,379.0,927253.82
2017-04-16,2017-04-16,360.0,880768.7999999999
2017-04-17,2017-04-17,355.0,868535.9
2017-04-18,2017-04-18,373.0,912574.34
2017-04-19,2017-04-19,383.0,937040.14
2017-04-20,2017-04-20,387.0,946826.46
2017-04-21,2017-04-21,399.0,976185.4199999999
2017-04-22,2017-04-22,421.0,1030010.1799999999
2017-04-23,2017-04-23,434.0,1061815.72
2017-04-24,2017-04-24,440.0,1076495.2
2017-04-25,2017-04-25,444.0,1086281.52
2017-04-26,2017-04-26,437.0,1069155.46
2017-04-27,2017-04-27,429.0,1049582.82
2017-04-28,2017-04-28,410.0,1003097.7999999999
2017-04-29,2017-04-29,403.0,985971.74
2017-04-30,2017-04-30,390.0,954166.2
2017-05-01,2017-05-01,389.0,951719.62
2017-05-02,2017-05-02,382.0,934593.5599999999
2017-05-03,2017-05-03,437.0,1069155.46
2017-05-04,2017-05-04,682.0,1668567.56
2017-05-05,2017-05-05,1340.0,3278417.1999999997
2017-05-06,2017-05-06,1520.0,3718801.6
2017-05-07,2017-05-07,1130.0,2764635.4
2017-05-08,2017-05-08,915.0,2238620.6999999997
2017-05-09,2017-05-09,830.0,2030661.4
2017-05-10,2017-05-10,852.0,2084486.16
2017-05-11,2017-05-11,966.0,2363396.28
2017-05-12,2017-05-12,988.0,2417221.04
2017-05-13,2017-05-13,902.0,2206815.16
2017-05-14,2017-05-14,780.0,1908332.4
2017-05-15,2017-05-15,681.0,1666120.98
2017-05-16,2017-05-16,622.0,1521772.76
2017-05-17,2017-05-17,566.0,1384764.28
2017-05-18,2017-05-18,530.0,1296687.4
2017-05-19,2017-05-19,533.0,1304027.14
2017-05-20,2017-05-20,616.0,1507093.28
2017-05-21,2017-05-21,771.0,1886313.18
2017-05-22,2017-05-22,1010.0,2471045.8
2017-05-23,2017-05-23,1320.0,3229485.6
2017-05-24,2017-05-24,1530.0,3743267.4
2017-05-25,2017-05-25,1180.0,2886964.4
2017-05-26,2017-05-26,973.0,2380522.34
2017-05-27,2017-05-27,956.0,2338930.48
2017-05-28,2017-05-28,1110.0,2715703.8
2017-05-29,2017-05-29,1360.0,3327348.8
2017-05-30,2017-05-30,1560.0,3816664.8
2017-05-31,2017-05-31,1470.0,3596472.6
2017-06-01,2017-06-01,1290.0,3156088.1999999997
2017-06-02,2017-06-02,1160.0,2838032.8
2017-06-03,2017-06-03,1070.0,2617840.6
2017-06-04,2017-06-04,1030.0,2519977.4
2017-06-05,2017-06-05,924.0,2260639.92
2017-06-06,2017-06-06,826.0,2020875.0799999998
2017-06-07,2017-06-07,862.0,2108951.96
2017-06-08,2017-06-08,1070.0,2617840.6
2017-06-09,2017-06-09,1080.0,2642306.4
2017-06-10,2017-06-10,824.0,2015981.92
2017-06-11,2017-06-11,677.0,1656334.66
2017-06-12,2017-06-12,607.0,1485074.06
2017-06-13,2017-06-13,571.0,1396997.18
2017-06-14,2017-06-14,555.0,1357851.9
2017-06-15,2017-06-15,555.0,1357851.9
2017-06-16,2017-06-16,833.0,2038001.14
2017-06-17,2017-06-17,798.0,1952370.8399999999
2017-06-18,2017-06-18,715.0,1749304.7
2017-06-19,2017-06-19,755.0,1847167.9
2017-06-20,2017-06-20,857.0,2096719.0599999998
2017-06-21,2017-06-21,794.0,1942584.52
2017-06-22,2017-06-22,659.0,1612296.22
2017-06-23,2017-06-23,573.0,1401890.3399999999
2017-06-24,2017-06-24,566.0,1384764.28
2017-06-25,2017-06-25,597.0,1460608.26
2017-06-26,2017-06-26,626.0,1531559.0799999998
2017-06-27,2017-06-27,597.0,1460608.26
2017-06-28,2017-06-28,526.0,1286901.08
2017-06-29,2017-06-29,483.0,1181698.14
2017-06-30,2017-06-30,459.0,1122980.22
2017-07-01,2017-07-01,467.0,1142552.8599999999
2017-07-02,2017-07-02,450.0,1100961.0
2017-07-03,2017-07-03,422.0,1032456.76
2017-07-04,2017-07-04,400.0,978632.0
2017-07-05,2017-07-05,361.0,883215.38
2017-07-06,2017-07-06,349.0,853856.4199999999
2017-07-07,2017-07-07,347.0,848963.26
2017-07-08,2017-07-08,330.0,807371.4
2017-07-09,2017-07-09,298.0,729080.84
2017-07-10,2017-07-10,281.0,687488.98
2017-07-11,2017-07-11,254.0,621431.32
2017-07-12,2017-07-12,233.0,570053.14
2017-07-13,2017-07-13,219.0,535801.02
2017-07-14,2017-07-14,207.0,506442.06
2017-07-15,2017-07-15,190.0,464850.2
2017-07-16,2017-07-16,181.0,442830.98
2017-07-17,2017-07-17,170.0,415918.6
2017-07-18,2017-07-18,159.0,389006.22
